ham,"Actually fuck that, just do whatever, do find an excuse to be in tampa at some point before january though"
ham,"I don't think he has spatula hands!"
ham,"Desires- u going to doctor 4 liver. And get a bit stylish. Get ur hair managed. Thats it."
ham,"I like cheap! But i???m happy to splash out on the wine if it makes you feel better.."
ham,"Carlos'll be here in a minute if you still need to buy"
ham,"I was just callin to say hi. Take care bruv!"
ham,"Good. do you think you could send me some pix? I would love to see your top and bottom..."
ham,"Lolnice. I went from a fish to ..water.?"
ham,"Huh y lei..."
ham,"Since when, which side, any fever, any vomitin."
ham,"Yeah, probably earlier than that"
ham,"Detroit. The home of snow. Enjoy it."
ham,"Ok c ?_ then."
ham,"It???s ?6 to get in, is that ok?"
ham,"It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance."
ham,"Holy living christ what is taking you so long"
spam,"FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3x?150pw to e?nd txt stop"
ham,"U R THE MOST BEAUTIFUL GIRL IVE EVER SEEN. U R MY BABY COME AND C ME IN THE COMMON ROOM"
ham,"Stupid.its not possible"
ham,"And stop being an old man. You get to build snowman snow angels and snowball fights."
ham,"Nothing, i got msg frm tht unknown no.."
ham,"All done? All handed in? Celebrations in full swing yet?"
ham,"Today i'm not workin but not free oso... Gee... Thgt u workin at ur fren's shop ? "
ham,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas"
ham,"Ya had just now.onion roast."
ham,"Fuuuuck I need to stop sleepin, sup"
ham,"Today is \song dedicated day..\"" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me..."""
ham,"Shall i ask one thing if you dont mistake me."
spam,"FREE>Ringtone! Reply REAL or POLY eg REAL1 1. PushButton 2. DontCha 3. BabyGoodbye 4. GoldDigger 5. WeBeBurnin 1st tone FREE and 6 more when u join for ?3/wk"
ham,"If you're not in my car in an hour and a half I'm going apeshit"
ham,"No no. I will check all rooms befor activities"
ham,"Did u receive my msg?"
ham,"Thanks for your message. I really appreciate your sacrifice. I'm not sure of the process of direct pay but will find out on my way back from the test tomorrow. I'm in class now. Do have a wonderful day."
ham,"Carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and I'll tell him to haul ass"
ham,"Have a safe trip to Nigeria. Wish you happiness and very soon company to share moments with"
ham,"Ay wana meet on sat??_ wkg on sat?"
ham,"Ugh fuck it I'm resubbing to eve"
ham,"Actually, my mobile is full of msg. And i m doing a work online, where i need to send them  &lt;#&gt;  sent msg i wil explain u later."
spam,"u r a winner U ave been specially selected 2 receive ?1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810710p/min (18 )"
ham,"Change again... It's e one next to escalator..."
ham,"Then dun wear jeans lor..."
ham,"No go. No openings for that room 'til after thanksgiving without an upcharge."
ham,"Noooooooo please. Last thing I need is stress. For once in your life be fair."
ham,"yeah, that's what I was thinking"
ham,"Yeah confirmed for you staying at  that weekend"
ham,"Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys."
spam,"Dear Matthew please call 09063440451 from a landline, your complimentary 4*Lux Tenerife holiday or ?1000 CASH await collection. ppm150 SAE T&Cs Box334 SK38XH."
ham,"Are you coming to day for class."
ham,"Hi. Hope you had a good day. Have a better night."
ham,"Do well :)all will for little time. Thing of good times ahead:"
ham,"I'm sorry. I've joined the league of people that dont keep in touch. You mean a great deal to me. You have been a friend at all times even at great personal cost. Do have a great week.|"
ham,"Am on a train back from northampton so i'm afraid not! I'm staying skyving off today ho ho! Will be around wednesday though. Do you fancy the comedy club this week by the way?"
spam,"Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow"
ham,"Come to my home for one last time i wont do anything. Trust me."
ham,"Hi di is yijue we're meeting at 7 pm at esaplanade tonight."
ham,"I wonder if your phone battery went dead ? I had to tell you, I love you babe"
ham,"\OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX\"""""
ham,"K I'll take care of it"
ham,"I'm e person who's doing e sms survey..."
ham,"?? still got lessons?  ?? in sch?"
spam,"Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save ?s with Free texts/weekend calls. Text YES for a callback orno to opt out"
ham,"Have you emigrated or something? Ok maybe 5.30 was a bit hopeful..."
spam,"Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+"
ham,"Cool, what time you think you can get here?"
ham,"Hi Jon, Pete here, Ive bin 2 Spain recently & hav sum dinero left, Bill said u or ur ??rents mayb interested in it, I hav 12,000pes, so around ?48, tb, James."
ham,"it's really getting me down just hanging around."
ham,"Sorry for the delay. Yes masters"
ham,"Sorry, I'll call later"
ham,"\NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT\"""""
ham,"Sorry, I'll call later"
ham,"Damn, can you make it tonight or do you want to just wait til tomorrow"
ham,"Mark works tomorrow. He gets out at 5. His work is by your house so he can meet u afterwards."
ham,"U're welcome... Caught u using broken english again..."
ham,"I emailed yifeng my part oredi.. Can ?_ get it fr him.."
ham,"Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer."
ham,"Too late. I said i have the website. I didn't i have or dont have the slippers"
ham,"It's wylie, you in tampa or sarasota?"
ham,"I am late. I will be there at"
ham,"Hi. I'm always online on yahoo and would like to chat with you someday"
spam,"URGENT! We are trying to contact U. Todays draw shows that you have won a ?800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only"
ham,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical"
ham,"I wil be there with in  &lt;#&gt;  minutes. Got any space"
ham,"Excellent! Are you ready to moan and scream in ecstasy?"
ham,"I'm in inside office..still filling forms.don know when they leave me."
ham,"Should I tell my friend not to come round til like  &lt;#&gt; ish?"
ham,"Nothin comes to my mind. ?? help me buy hanger lor. Ur laptop not heavy?"
ham,"Yes but i dont care! I need you bad, princess!"
ham,"I'm wif him now buying tix lar..."
ham,"Oops my phone died and I didn't even know. Yeah I like it better."
ham,"I'm in a meeting, call me later at"
ham,"Not yet chikku..wat abt u?"
ham,"Lol you forgot it eh ? Yes, I'll bring it in babe"
ham,"We are hoping to get away by 7, from Langport. You still up for town tonight?"
ham,"How much did ur hdd casing cost."
ham,"I'm always looking for an excuse to be in the city."
ham,"Do ?_ all wan 2 meet up n combine all the parts? How's da rest of da project going?"
ham,"I dont know why she.s not getting your messages"
ham,"Jus finish blowing my hair. U finish dinner already?"
ham,"You should change your fb to jaykwon thuglyfe falconerf"
ham,"Can i get your opinion on something first?"
spam,"Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. ?1.50 SP:Tyrone"
ham,"Yes see ya not on the dot"
ham,"I'm putting it on now. It should be ready for  &lt;TIME&gt; "
ham,"The greatest test of courage on earth is to bear defeat without losing heart....gn tc"
ham,"Id onluy matters when getting on from offcampus"
ham,"Sent me ur email id soon"
ham,"Yes, i'm small kid.. And boost is the secret of my energy.."
spam,"Someone has contacted our dating service and entered your phone becausethey fancy you! To find out who it is call from a landline 09058098002. PoBox1, W14RG 150p"
spam,"WINNER!! As a valued network customer you have been selected to receivea ?900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only."
ham,"Why do you ask princess?"
ham,"Ah poop. Looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem"
ham,"Ard 530 like dat lor. We juz meet in mrt station then ?_ dun haf to come out."
ham,"Sorry i din lock my keypad."
ham,"LOOK AT THE FUCKIN TIME. WHAT THE FUCK YOU THINK IS UP"
ham,"Can a not?"
ham,"I sent your maga that money yesterday oh."
ham,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas"
ham,"Still in the area of the restaurant. Ill try to come back soon"
ham,"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody."
ham,"Well, i'm glad you didn't find it totally disagreeable ... Lol"
spam,"Valentines Day Special! Win over ?1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201"
ham,"Playin space poker, u?"
ham,"Carry on not disturbing both of you"
ham,"Ok lor wat time ?_ finish?"
ham,"Ok leave no need to ask"
ham,"I don't know but I'm raping dudes at poker"
ham,"The  &lt;#&gt; g that i saw a few days ago, the guy wants sell wifi only for  &lt;#&gt;  and with 3g for  &lt;#&gt; . That's why i blanked him."
ham,"Painful words- \I thought being Happy was the most toughest thing on Earth... But"
ham,"In case you wake up wondering where I am, I forgot I have to take care of something for grandma today, should be done before the parade"
ham,"I can't right this second, gotta hit people up first"
ham,"Sorry da:)i was thought of calling you lot of times:)lil busy.i will call you at noon.."
ham,"For real when u getting on yo? I only need 2 more tickets and one more jacket and I'm done. I already used all my multis."
ham,"Yes. Last  practice"
ham,"Sorry, I'll call later"
ham,"Ok. But i finish at 6."
ham,"Yes:)sura in sun tv.:)lol."
spam,"Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 ?3/wk 087016248"
spam,"More people are dogging in your area now. Call 09090204448 and join like minded guys. Why not arrange 1 yourself. There's 1 this evening. A?1.50 minAPN LS278BB"
ham,"Ok thanx... Take care then..."
ham,"As usual..iam fine, happy &amp; doing well..:)"
ham,"I to am looking forward to all the sex cuddling.. Only two more sleeps "
ham,"Okay same with me. Well thanks for the clarification"
ham,"Hey what's up charles sorry about the late reply."
ham,"Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS.."
ham,"Sorry sir, i will call you tomorrow.  senthil.hsbc"
ham,"Then get some cash together and I'll text jason"
ham,"Thanks. Fills me with complete calm and reassurance! "
ham,"Pls tell nelson that the bb's are no longer comin. The money i was expecting aint coming"
ham,"Did he just say somebody is named tampa"
ham,"Just send a text. We'll skype later."
ham,"Thanx 4 the time we??ve spent 2geva, its bin mint! Ur my Baby and all I want is u!xxxx"
ham,"Hey gorgeous man. My work mobile number is. Have a good one babe. Squishy Mwahs."
ham,"You're right I have now that I think about it"
ham,"Yes princess! I want to catch you with my big strong hands..."
ham,"Hmmm.. Thk sure got time to hop ard... Ya, can go 4 free abt... Muz call u to discuss liao... "
ham,"You flippin your shit yet?"
ham,"Do u ever get a song stuck in your head for no reason and it won't go away til u listen to it like 5 times?"
ham,"Roger that. We???re probably going to rem in about 20"
ham,"I went to ur hon lab but no one is there."
ham,"It's cool, we can last a little while. Getting more any time soon?"
ham,"He is a womdarfull actor"
ham,"Serious? What like proper tongued her"
ham,"I forgot 2 ask ?_ all smth.. There's a card on da present lei... How? ?? all want 2 write smth or sign on it?"
ham,"I???m parked next to a MINI!!!! When are you coming in today do you think?"
ham,"it's still not working. And this time i also tried adding zeros. That was the savings. The checking is  &lt;#&gt; "
ham,"Pls give her the food preferably pap very slowly with loads of sugar. You can take up to an hour to give it. And then some water. Very very slowly."
ham,"No. Did you multimedia message them or e-mail?"
ham,"Yo! Howz u? girls never rang after india. L"
ham,"Is that what time you want me to come?"
ham,"Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it."
ham,"Just nw i came to hme da.."
ham,"I am in tirupur da, once you started from office call me."
ham,"As usual..iam fine, happy &amp; doing well..:)"
spam,"Win a ?1000 cash prize or a prize worth ?5000"
ham,"Yar lor wait 4 my mum 2 finish sch then have lunch lor... I whole morning stay at home clean my room now my room quite clean... Hee..."
ham,"She's good. How are you. Where r u working now"
ham,"7 at esplanade.. Do ?_ mind giving me a lift cos i got no car today.."
ham,"Baaaaaaaabe! Wake up ! I miss you ! I crave you! I need you!"
spam,"SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now! HG/Suite342/2Lands Row/W1J6HL"
spam,"I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end"
ham,"For you information, IKEA is spelled with all caps. That is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please don't try and bullshit me. It makes me want to listen to you less."
ham,"You said to me before i went back to bed that you can't sleep for anything."
ham,"Squeeeeeze!! This is christmas hug.. If u lik my frndshp den hug me back.. If u get 3 u r cute:) 6 u r luvd:* 9 u r so lucky;) None? People hate u:"
ham,"That seems unnecessarily affectionate"
spam,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a ?500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18"
ham,"Yo come over carlos will be here soon"
ham,"Yeah sure, give me a couple minutes to track down my wallet"
ham,"Wow didn't think it was that common. I take it all back ur not a freak! Unless u chop it off:-)"
ham,"Really... I tot ur paper ended long ago... But wat u copied jus now got use? U happy lar... I still haf 2 study :-("
ham,"Which is why i never wanted to tell you any of this. Which is why i'm so short with you and on-edge as of late."
ham,"Aight, can you text me the address?"
ham,"Ah you see. You have to be in the lingo. I will let you know wot on earth it is when has finished making it!"
ham,"Speaking of does he have any cash yet?"
ham,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng"
ham,"Also that chat was awesome but don't make it regular unless you can see her in person"
spam,"ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+"
ham,"No got new job at bar in airport on satsgettin 4.47per hour but means no lie in! keep in touch"
ham,":-( sad puppy noise"
ham,"From 5 to 2 only my work timing."
ham,"I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts"
ham,"Send me your resume:-)"
spam,"Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery"
ham,"R we going with the  &lt;#&gt;  bus?"
ham,"Gudnite....tc...practice going on"
ham,"Well keep in mind I've only got enough gas for one more round trip barring a sudden influx of cash"
ham,"How about clothes, jewelry, and trips?"
ham,"K.k:)apo k.good movie."
ham,"It vl bcum more difficult.."
spam,"Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL"
ham,"Please da call me any mistake from my side sorry da. Pls da goto doctor."
ham,"Oops sorry. Just to check that you don't mind picking me up tomo at half eight from station. Would that be ok?"
ham,"It's justbeen overa week since we broke up and already our brains are going to mush!"
spam,"YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg."
ham,"Double eviction this week - Spiral and Michael and good riddance to them!"
ham,"How much u trying to get?"
ham,"Then u go back urself lor..."
ham,"He fucking chickened out. He messaged me he would be late and woould buzz me and then I didn't hear a word from him"
spam,"Hi there, 2nights ur lucky night! Uve been invited 2 XCHAT, the Uks wildest chat! Txt CHAT to 86688 now! 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs"
ham,"I know where the  &lt;#&gt;  is, I'll be there around 5"
ham,"Hey whats up? U sleeping all morning?"
ham,"Wow ... I love you sooo much, you know ? I can barely stand it ! I wonder how your day goes and if you are well, my love ... I think of you and miss you"
ham,"Pls come quick cant bare this."
spam,"Reply to win ?100 weekly! Where will the 2006 FIFA World Cup be held? Send STOP to 87239 to end service"
ham,"My planning usually stops at \find hella weed"
ham,"Beautiful Truth against Gravity.. Read carefully: \Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it..\"" GOOD NIGHT"""
ham,"Edison has rightly said, \A fool can ask more questions than a wise man can answer\"" Now you know why all of us are speechless during ViVa.. GM"
ham,"Yes princess! I want to please you every night. Your wish is my command..."
ham,"Thanks for this hope you had a good day today"
spam,"+449071512431 URGENT! This is the 2nd attempt to contact U!U have WON ?1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max?7. 50"
ham,"We live in the next  &lt;#&gt; mins"
ham,"This weekend is fine (an excuse not to do too much decorating)"
spam,"Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX ?1.50"
ham,"I guess you could be as good an excuse as any, lol."
ham,"Hey you around? I've got enough for a half + the ten I owe you"
ham,"Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:)"
ham,"No. I.ll meet you in the library"
spam,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info"
spam,"Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p"
ham,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it..."
ham,"So that takes away some money worries"
ham,"He has lots of used ones babe, but the model doesn't help. Youi have to bring it over and he'll match it up"
spam,"Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. ?1.50 SP:Tyrone"
ham,"Nice.nice.how is it working?"
ham,"Ok. So april. Cant wait"
ham,"Party's at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more"
ham,"I'm at home n ready..."
ham,"Fair enough, anything going on?"
ham,"I meant as an apology from me for texting you to get me drugs at  &lt;#&gt; at night"
ham,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND"
ham,"Fuck babe ... What happened to you ? How come you never came back?"
spam,"WIN URGENT! Your mobile number has been awarded with a ?2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm "
ham,"That's y we haf to combine n c how lor..."
ham,"Shopping? Eh ger i toking abt syd leh...Haha"
ham,"He said i look pretty wif long hair wat. But i thk he's cutting quite short 4 me leh."
ham,"Y so late but i need to go n get da laptop..."
ham,"What he said is not the matter. My mind saying some other matter is there."
ham,"Really good:)dhanush rocks once again:)"
ham,"Sorry. You never hear unless you book it. One was kinda a joke--thet were really looking for skinny white girls. The other was one line--you can only do so much on camera with that. Something like that they're casting on the look."
ham,"If i let you do this, i want you in the house by 8am."
ham,"Have you been practising your curtsey?"
spam,"IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!"
ham,"life alle mone,eppolum oru pole allalo"
ham,"What you thinked about me. First time you saw me in class."
ham,"Haha... They cant what... At the most tmr forfeit... haha so how?"
ham,"&lt;#&gt;  am I think? Should say on syllabus"
ham,"If you were/are free i can give. Otherwise nalla adi entey nattil kittum"
ham,"At home also."
ham,"Tick, tick, tick ... Babe"
ham,"Nah, Wednesday. When should I bring the mini cheetos bag over?"
ham,"He said that he had a right giggle when he saw u again! You would possibly be the first person2die from NVQ, but think how much you could for! "
ham,"We'll join the  &lt;#&gt;  bus"
ham,"Sure thing big man. i have hockey elections at 6, shouldn???t go on longer than an hour though"
ham,"Designation is software developer and may be she get chennai:)"
ham,"Yeah, that's fine! It's ?6 to get in, is that ok? "
ham,"Merry Christmas to you too babe, i love ya *kisses*"
ham,"It's that time of the week again, ryan"
ham,"Havent stuck at orchard in my dad's car. Going 4 dinner now. U leh? So r they free tonight?"
ham,"No i'm not gonna be able to. || too late notice. || i'll be home in a few weeks anyway. || what are the plans"
ham,"Are you wet right now?"
ham,"Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate"
ham,"Oh... Kay... On sat right?"
ham,"Yar lor he wan 2 go c horse racing today mah, so eat earlier lor. I ate chicken rice. U?"
ham,"The beauty of life is in next second.. which hides thousands of secrets. I wish every second will be wonderful in ur life...!! gud n8"
ham,"K fyi x has a ride early tomorrow morning but he's crashing at our place tonight"
ham,"Yeah hopefully, if tyler can't do it I could maybe ask around a bit"
ham,"Okay. I've seen it. So i should pick it on friday?"
spam,"This message is brought to you by GMW Ltd. and is not connected to the"
spam,"Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv"
ham,"ARE YOU IN TOWN? THIS IS V. IMPORTANT"
ham,"Happy birthday to you....dear.with lots of love.rakhesh NRI"
ham,"Nowadays people are notixiquating the laxinorficated opportunity for bambling of entropication.... Have you ever oblisingately opted ur books for the masteriastering amplikater of fidalfication? It is very champlaxigating, i think it is atrocious.. Wotz Ur Opinion???? Junna"
ham,"Bishan lar nearer... No need buy so early cos if buy now i gotta park my car..."
ham,"I hope you that's the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl"
ham,"Wish i were with you now!"
ham,"And smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... *grins*"
spam,"**FREE MESSAGE**Thanks for using the Auction Subscription Service. 18 . 150p/MSGRCVD 2 Skip an Auction txt OUT. 2 Unsubscribe txt STOP CustomerCare 08718726270"
ham,"WOT STUDENT DISCOUNT CAN U GET ON BOOKS?"
ham,"I've been barred from all B and Q stores for life!?This twat in orange dungerees came up to me and asked if I wanted decking? So I got the first punch in!!"
spam,"Valentines Day Special! Win over ?1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201."
ham,"Yup ?_ not comin :-("
ham,"I'm really not up to it still tonight babe"
ham,"Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz"
spam,"Hi ya babe x u 4goten bout me?' scammers getting smart..Though this is a regular vodafone no, if you respond you get further prem rate msg/subscription. Other nos used also. Beware!"
ham,"Both :) i shoot big loads so get ready!"
ham,"Havent planning to buy later. I check already lido only got 530 show in e afternoon. U finish work already?"
spam,"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties..."
ham,"Wah... Okie okie... Muz make use of e unlimited... Haha... "
ham,"I donno its in your genes or something"
ham,"Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear"
ham,"Me fine..absolutly fine"
spam,"Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n"
spam,"Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers"
ham,"Just got outta class gonna go gym."
ham,"Thats cool. I want to please you..."
ham,"Send me the new number"
ham,"That depends. How would you like to be treated? :)"
ham,"You will be in the place of that man"
ham,"Then u going ikea str aft dat?"
ham,"alright. Thanks for the advice. Enjoy your night out. I'ma try to get some sleep..."
ham,"Dear got bus directly to calicut"
ham,"Old Orchard near univ. How about you?"
ham,"I'm in town now so i'll jus take mrt down later."
ham,"Is it your yahoo boys that bring in the perf? Or legal."
ham,"We got a divorce. Lol. She.s here"
ham,"Early bird! Any purchases yet?"
ham,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant."
ham,"Why is that, princess? I bet the brothas are all chasing you!"
ham,"....photoshop makes my computer shut down."
