ham,"So you think i should actually talk to him? Not call his boss in the morning? I went to this place last year and he told me where i could go and get my car fixed cheaper. He kept telling me today how much he hoped i would come back in, how he always regretted not getting my number, etc."
ham,"I am going to sao mu today. Will be done only at 12 "
ham,"Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it."
ham,"I borrow ur bag ok."
ham,"I'm thinking that chennai forgot to come for auction.."
spam,"1000's flirting NOW! Txt GIRL or BLOKE & ur NAME & AGE, eg GIRL ZOE 18 to 8007 to join and get chatting!"
ham,"You still around? Looking to pick up later"
ham,"No, but you told me you were going, before you got drunk!"
ham,"K:)eng rocking in ashes:)"
spam,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic "
ham,"He neva grumble but i sad lor... Hee... Buy tmr lor aft lunch. But we still meetin 4 lunch tmr a not. Neva hear fr them lei. ?? got a lot of work ar?"
spam,"Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow"
ham,"How long has it been since you screamed, princess?"
spam,"Hi. Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY ?10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg"
ham,"What Today-sunday..sunday is holiday..so no work.."
ham,"Y de asking like this."
ham,"Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow"
ham,"Not course. Only maths one day one chapter with in one month we can finish."
ham,"4 oclock at mine. Just to bash out a flat plan."
spam,"3. You have received your mobile content. Enjoy"
ham,"Wat's my dear doing? Sleeping ah?"
spam,"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p "
ham,"K. I will sent it again"
ham,"Ok ok take care. I can understand."
ham,"Ok. I only ask abt e movie. U wan ktv oso?"
ham,"Sorry dude. Dont know how i forgot. Even after Dan reminded me. Sorry. Hope you guys had fun."
ham,"Ok. Very good. Its all about making that money."
ham,"Sir Goodmorning, Once free call me."
spam,"Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo"
ham,"At home by the way"
ham,"I'm watching lotr w my sis dis aft. So u wan 2 meet me 4 dinner at nite a not?"
ham,"Sorry i cant take your call right now. It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance."
ham,"I had askd u a question some hours before. Its answer"
ham,"Is there any movie theatre i can go to and watch unlimited movies and just pay once?"
ham,"Yar lor... Keep raining non stop... Or u wan 2 go elsewhere?"
ham,"I AM AT THE GAS STATION. GO THERE."
ham,"If he started searching he will get job in few days.he have great potential and talent."
ham,"Great! I hope you like your man well endowed. I am  &lt;#&gt;  inches..."
ham,"Hi, can i please get a  &lt;#&gt;  dollar loan from you. I.ll pay you back by mid february. Pls."
ham,"Lol! Oops sorry! Have fun. "
ham,"What i mean is do they come chase you out when its over or is it stated you can watch as many movies as you want."
spam,"Moby Pub Quiz.Win a ?100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP ?1.50 008704050406 SP Arrow"
ham,"Er yeah, i will b there at 15:26, sorry! Just tell me which pub/cafe to sit in and come wen u can"
ham," what number do u live at? Is it 11?"
ham,"\Hi its Kate it was lovely to see you tonight and ill phone you tomorrow. I got to sing and a guy gave me his card! xxx\"""""
ham,"U sick still can go shopping?"
ham,"You sure your neighbors didnt pick it up"
ham,"Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!"
ham,"She's borderline but yeah whatever."
ham,"Doc prescribed me morphine cause the other pain meds aren't enough. Waiting for my mom to bring it. That med should kick in fast so I'm gonna try to be on later"
ham,"Huh y lei..."
ham,"I am in escape theatre now. . Going to watch KAVALAN in a few minutes"
ham,"St andre, virgil's cream"
ham,"Awesome, I remember the last time we got somebody high for the first time with diesel :V"
spam,"Todays Vodafone numbers ending with 4882 are selected to a receive a ?350 award. If your number matches call 09064019014 to receive your ?350 award."
ham,"I dont. Can you send it to me. Plus how's mode."
ham,"I don't have anybody's number, I still haven't thought up a tactful way to ask alex"
spam,"Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com"
ham,"?? neva tell me how i noe... I'm not at home in da aft wat... "
ham,"Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday."
ham,"O ic lol. Should play 9 doors sometime yo"
ham,"May i call You later Pls"
ham,"I love you !!! You know? Can you feel it? Does it make your belly warm? I wish it does, my love ... I shall meet you in your dreams, Ahmad ... *adoring kiss*"
ham,"Nah man, my car is meant to be crammed full of people"
ham,"No chikku nt yet.. Ya i'm free"
ham,"Sounds like something that someone testing me would sayy"
ham,"Am okay. Will soon be over. All the best"
ham,"Mmmmmm ... I love you,so much, Ahmad ... I can't wait for this year to begin as every second takes me closer to being at your side. Happy New Year, my love!!"
ham,"Darren was saying dat if u meeting da ge den we dun meet 4 dinner. Cos later u leave xy will feel awkward. Den u meet him 4 lunch lor."
ham,"Kallis wont bat in 2nd innings."
ham,"Yes just finished watching days of our lives. I love it."
spam,"This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18 only"
ham,"You are right. Meanwhile how's project twins comin up"
ham,"Have you seen who's back at Holby?!"
ham,"I wanna watch that movie"
ham,"Still work going on:)it is very small house."
ham,"Ok lor. Msg me b4 u call."
ham,"Just wondering, the others just took off"
ham,"Ujhhhhhhh computer shipped out with address to sandiago and parantella lane. Wtf. Poop."
spam,"Babe: U want me dont u baby! Im nasty and have a thing 4 filthyguys. Fancy a rude time with a sexy bitch. How about we go slo n hard! Txt XXX SLO(4msgs)"
spam,"Urgent! call 09066612661 from landline. Your complementary 4* Tenerife Holiday or ?10,000 cash await collection SAE T&Cs PO Box 3 WA14 2PX 150ppm 18+ Sender: Hol Offer"
spam,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text"
ham,"Dont know you bring some food"
ham,"WHEN THE FIRST STRIKE IS A RED ONE. THE BIRD + ANTELOPE BEGIN TOPLAY IN THE FIELDOF SELFINDEPENDENCE BELIEVE THIS + THE FLOWER OF CONTENTION WILL GROW.RANDOM!"
ham,"U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?"
ham,"Oh all have to come ah?"
ham,"How dare you change my ring"
ham,"\Pete can you please ring meive hardly gotany credit\"""""
ham,"She went to attend another two rounds today..but still did't reach home.."
ham,"Ok. Me watching tv too."
ham,"Go where n buy? Juz buy when we get there lar."
ham,"Guess he wants alone time. We could just show up and watch when they do.."
ham,"\HEY KATE"
ham,"Sorry, I'll call later"
ham,"No. She's currently in scotland for that."
ham,"Carry on not disturbing both of you"
ham,"We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that"
ham,"Hey gals...U all wanna meet 4 dinner at n??te? "
spam,"Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16"
ham,"Hi frnd, which is best way to avoid missunderstding wit our beloved one's?"
ham,"What does the dance river do?"
ham,"U don't remember that old commercial?"
ham,"I think chennai well settled?"
ham,"I will vote for wherever my heart guides me"
ham,"I think that tantrum's finished so yeah I'll be by at some point"
ham,"Give me a sec to think think about it"
ham,"I had askd u a question some hours before. Its answer"
ham,"Most of the tiime when i don't let you hug me it's so i don't break into tears."
ham,"4 tacos + 1 rajas burrito, right?"
ham,"\SYMPTOMS\"" when U are in love: \""1.U like listening songs 2.U get stopped where u see the name of your beloved 3.U won't get angry when your"""
ham,"(You didn't hear it from me)"
ham,"Haven't left yet so probably gonna be here til dinner"
ham,"But your brother transfered only  &lt;#&gt;  +  &lt;#&gt; . Pa."
ham,"Ok lor but not too early. Me still having project meeting now."
ham,"I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt;#&gt; day return period ended."
ham,"Yeah, that's fine! It's ?6 to get in, is that ok? "
ham,"Okay. No no, just shining on. That was meant to be signing, but that sounds better."
ham,"When can ?_ come out?"
ham,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)"
ham,"Kate jackson rec center before 7ish, right?"
spam,"FREE entry into our ?250 weekly comp just send the word ENTER to 84128 NOW. 18 T&C www.textcomp.com cust care 08712405020."
ham,"Alright took the morphine. Back in yo."
ham,"He remains a bro amongst bros"
ham,"Cool. Do you like swimming? I have a pool and jacuzzi at my house."
ham,"Ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! Love me xxx"
ham,"Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled? :)"
ham,"There are many company. Tell me the language."
spam,"Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call 08719181259 Identifier code: XXXXX Expires 26.03.05"
ham,"I???m parked next to a MINI!!!! When are you coming in today do you think?"
ham,"Hey what how about your project. Started aha da."
ham,"Ok.ok ok..then..whats ur todays plan"
ham,"If you r @ home then come down within 5 min"
ham,"Pls send me a comprehensive mail about who i'm paying, when and how much."
ham,"I havent add ?_ yet right.. "
ham,"U ned to convince him tht its not possible witot hurting his feeling its the main"
ham,"Thank u!"
ham,"Lol that's different. I don't go trying to find every real life photo you ever took."
spam,"okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm"
ham,"Printer is cool. I mean groovy. Wine is groovying"
spam,"Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min"
ham,"Oh god i am happy to see your message after 3 days"
ham,"Did u got that persons story"
ham,"Mm umma ask vava also to come tell him can play later together"
ham,"Now only i reached home. . . I am very tired now. . I will come tomorro"
ham,"Do you hide anythiing or keeping distance from me"
ham,"Beautiful tomorrow never comes.. When it comes, it's already TODAY.. In the hunt of beautiful tomorrow don't waste your wonderful TODAY.. GOODMORNING:)"
ham,"\Aww you must be nearly dead!Well Jez isComing over toDo some workAnd that whillTake forever!\"""""
ham,"Goodmorning, today i am late for  &lt;DECIMAL&gt; min."
ham,"What can i do? Might accidant tookplace between somewhere ghodbandar rd. Traffic moves slovely. So plz slip &amp; don't worry."
spam,"Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per.."
ham,"Ola would get back to you maybe not today but I ve told him you can be his direct link in the US in getting cars he bids for online, you arrange shipping and you get a cut. Or U????? For a partnership where U????? Invest money for shipping and he takes care of the rest!U??Wud b self reliant soon dnt worry"
ham,"Er mw im filled tuth is aight"
ham,"Stop calling everyone saying I might have cancer. My throat hurts to talk. I can't be answering everyones calls. If I get one more call I'm not babysitting on Monday"
ham,"Ooh, 4got, i'm gonna start belly dancing in moseley weds 6.30 if u want 2 join me, they have a cafe too. "
ham,"How come i din c ?_... Yup i cut my hair..."
ham,"This is one of the days you have a billion classes, right?"
spam,"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY ?1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION."
ham,"U call me alter at 11 ok."
ham,"Thanx 4 the time we??ve spent 2geva, its bin mint! Ur my Baby and all I want is u!xxxx"
ham,"You at mu? You should try to figure out how much money everyone has for gas and alcohol, jay and I are trying to figure out our weed budget"
ham,"Okie"
ham,"I luv u soo much u don??t understand how special u r 2 me ring u 2morrow luv u xxx"
ham,"I get out of class in bsn in like  &lt;#&gt;  minutes, you know where advising is?"
ham,"Thinkin about someone is all good. No drugs for that"
ham,"Yes i will be there. Glad you made it."
ham,"Yes there were many sweets"
ham,"Yeah sure, give me a couple minutes to track down my wallet"
ham,"Alright i have a new goal now"
ham,"How much is torch in 9ja."
ham,"Kay... Since we are out already "
spam,"You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p?3.99"
ham,"This girl does not stay in bed. This girl doesn't need recovery time. Id rather pass out while having fun then be cooped up in bed"
ham,"Now press conference da:)"
ham,"Send to someone else :-)"
ham,"Dude u knw also telugu..thts gud..k, gud nyt.."
spam,"URGENT! We are trying to contact U. Todays draw shows that you have won a ?800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only"
ham,"Eek that's a lot of time especially since American Pie is like 8 minutes long. I can't stop singing it."
ham,"Babe, have you got enough money to pick up bread and milk ? And I'll give you it back when you get home ?"
ham,"Where are you lover ? I need you ..."
ham,"Ok... But they said i've got wisdom teeth hidden inside n mayb need 2 remove."
ham,"What u mean u almost done? Done wif sleeping? But i tot u going to take a nap.. Yup i send her liao so i'm picking her up at ard 4 smth lor.."
ham,"Where can download clear movies. Dvd copies."
ham,"Now u sound like manky scouse boy steve,like! I is travelling on da bus home.wot has u inmind 4 recreation dis eve?"
ham,"Dunno i juz askin cos i got a card got 20% off 4 a salon called hair sense so i tot it's da one ?_ cut ur hair. "
ham,"Don't fret. I'll buy the ovulation test strips and send them to you. You wont get them til like march. Can you send me your postal address.u'll be alright.Okay."
ham,"I wont get concentration dear you know you are my mind and everything :-)"
ham,"No need for the drug anymore."
ham,"The world is running and i am still.maybe all are feeling the same,so be it.or i have to admit,i am mad.then where is the correction?or let me call this is life.and keep running with the world,may be u r also running.lets run."
ham,"If i let you do this, i want you in the house by 8am."
ham,"I am on the way to tirupur."
ham,"Men like shorter ladies. Gaze up into his eyes."
ham,"Haha mayb u're rite... U know me well. Da feeling of being liked by someone is gd lor. U faster go find one then all gals in our group attached liao."
ham,"Hi happy birthday. Hi hi hi hi hi hi hi"
ham,"Hahaha..use your brain dear"
ham,"Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; ."
ham,"Tunde, how are you doing. This is just wishing you a great day. Abiola."
ham,"?? go home liao? Ask dad to pick me up at 6..."
ham,"Take some small dose tablet for fever"
spam,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114"
ham,"I knew it... U slept v late yest? Wake up so late..."
ham,", how's things? Just a quick question."
ham,"Mum ask ?_ to buy food home..."
ham,"Sorry, I'll call later"
ham,"No:-)i got rumour that you going to buy apartment in chennai:-)"
ham,"Goodo! Yes we must speak friday - egg-potato ratio for tortilla needed! "
ham,"Ugh I don't wanna get out of bed. It's so warm."
ham,"Since when, which side, any fever, any vomitin."
ham,"Yar else i'll thk of all sorts of funny things."
ham,"Ok"
ham,"Jus came back fr lunch wif my sis only. U leh?"
ham,"K still are you loving me."
ham,"Oh :-)only 4 outside players allowed to play know"
ham,"Can meh? Thgt some will clash... Really ah, i dun mind... I dun seen to have lost any weight... Gee..."
ham,"What you thinked about me. First time you saw me in class."
ham,"Not sure yet, still trying to get a hold of him"
ham,"Noooooooo please. Last thing I need is stress. For once in your life be fair."
ham,"Anything lor... U decide..."
ham,"Dude while were makin those weirdy brownies my sister made awesome cookies. I took pics."
ham,"My uncles in Atlanta. Wish you guys a great semester."
ham,"Are you still playing with gautham?"
ham,"I sent you the prices and do you mean the  &lt;#&gt; g,"
ham,"Hello baby, did you get back to your mom's ? Are you setting up the computer now ? Filling your belly ? How goes it loverboy ? I miss you already ... *sighs*"
ham,"Aiyo... U always c our ex one... I dunno abt mei, she haven reply... First time u reply so fast... Y so lucky not workin huh, got bao by ur sugardad ah...gee.. "
ham,"Babe? You said 2 hours and it's been almost 4 ... Is your internet down ?"
ham,"Hi Jon, Pete here, Ive bin 2 Spain recently & hav sum dinero left, Bill said u or ur ??rents mayb interested in it, I hav 12,000pes, so around ?48, tb, James."
ham,"Haha awesome, be there in a minute"
ham,"Hanging out with my brother and his family"
ham,"Even my brother is not like to speak with me. They treat me like aids patent."
ham,"I only haf msn. It's yijue@hotmail.com"
ham,"I will once i get home"
ham, """
ham,"Dear got train and seat mine lower seat"
ham,"Trust me. Even if isn't there, its there."
ham,"Poyyarikatur,kolathupalayam,unjalur post,erode dis, &lt;#&gt; ."
ham,"If he started searching he will get job in few days.he have great potential and talent."
ham,"Sure, if I get an acknowledgement from you that it's astoundingly tactless and generally faggy to demand a blood oath fo"
ham,"I am on the way to ur home"
ham,"Ok... Ur typical reply..."
spam,"Hi babe its Chloe, how r u? I was smashed on saturday night, it was great! How was your weekend? U been missing me? SP visionsms.com Text stop to stop 150p/text"
ham,"would u fuckin believe it they didnt know i had thurs pre booked off so they re cancelled me AGAIN! that needs to b sacked"
spam,"Last chance 2 claim ur ?150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. ?3.00 Sub. 16 . Remove txt X or STOP"
spam,"Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins."
ham,"R we going with the  &lt;#&gt;  bus?"
spam,"Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705"
ham,"You call times job today ok umma and ask them to speed up"
ham,"Crucify is c not s. You should have told me earlier."
ham,"I dont know what to do to come out of this so only am ask questions like this dont mistake me."
ham,"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!"
ham,"I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me."
ham,"I'm fine. Hope you are also"
ham,"Yes i have. So that's why u texted. Pshew...missing you so much"
ham,"Camera quite good, 10.1mega pixels, 3optical and 5digital dooms. Have a lovely holiday, be safe and i hope you hav a good journey! Happy new year to you both! See you in a couple of weeks! "
ham,"Fwiw the reason I'm only around when it's time to smoke is that because of gas I can only afford to be around when someone tells me to be and that apparently only happens when somebody wants to light up"
ham,"Oh k k:)but he is not a big hitter.anyway good"
spam,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k"
ham,"I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA"
ham,"Hope this text meets you smiling. If not then let this text give you a reason to smile. Have a beautiful day."
ham,"How much you got for cleaning"
ham,"Thank You meet you monday"
ham,"Then what about further plan?"
spam,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+"
ham,"No..he joined today itself."
ham,"No da. . Vijay going to talk in jaya tv"
ham,"Then ur physics get a-?"
ham,"You can never do NOTHING"
ham,"WOT STUDENT DISCOUNT CAN U GET ON BOOKS?"
ham,"Good afternoon, my love ! Any job prospects ? Are you missing me ? What do you do ? Are you being lazy and bleak, hmmm ? Or happy and filled with my love ?"
ham,"Yeah I should be able to, I'll text you when I'm ready to meet up"
ham,"Fine. Do you remember me."
ham,"I've got  &lt;#&gt; , any way I could pick up?"
ham,"In which place i can get rooms cheap:-)"
ham,"As in missionary hook up, doggy hook up, standing...|"
ham,"Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone."
ham,"Are you plans with your family set in stone ?"
ham,"I've reached already."
spam,"Shop till u Drop, IS IT YOU, either 10K, 5K, ?500 Cash or ?100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary"
ham,"Yep then is fine 7.30 or 8.30 for ice age."
ham,"yay! finally lol. i missed our cinema trip last week :-("
spam,"PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04"
spam,"Loan for any purpose ?500 - ?75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'"
spam,"U??ve Bin Awarded ?50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min ?50-?500. OptOut 08718727870"
ham,"Anyway I don't think I can secure anything up here, lemme know if you want me to drive down south and chill"
ham,"So i asked how's anthony. Dad. And your bf"
ham,"Tick, tick, tick .... Where are you ? I could die of loneliness you know ! *pouts* *stomps feet* I need you ..."
ham,"Yup it's at paragon... I havent decided whether 2 cut yet... Hee..."
ham,"Hi Chikku, send some nice msgs"
ham,"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!"
ham,"Ok enjoy . R u there in home."
spam,"Shop till u Drop, IS IT YOU, either 10K, 5K, ?500 Cash or ?100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary"
ham,"Lol yes. Our friendship is hanging on a thread cause u won't buy stuff."
spam,"Call 09094100151 to use ur mins! Calls cast 10p/min (mob vary). Service provided by AOM, just GBP5/month. AOM Box61,M60 1ER until u stop. Ages 18+ only!"
ham,"Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjontet! Txt back if u can. :) xxx"
ham,"Dear good morning now only i am up"
ham,"Wow. I never realized that you were so embarassed by your accomodations. I thought you liked it, since i was doing the best i could and you always seemed so happy about \the cave\"". I'm sorry I didn't and don't have more to give. I'm sorry i offered. I'm sorry your room was so embarassing."""
ham,"Ok i msg u b4 i leave my house."
spam,"Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16"
ham,"Uncle G, just checking up on you. Do have a rewarding month"
ham,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied \Boost is d secret of my energy\"" n instantly d girl shouted \""our energy\"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8"""
ham,"I love your ass! Do you enjoy doggy style? :)"
spam,"Ever thought about living a good life with a perfect partner? Just txt back NAME and AGE to join the mobile community. (100p/SMS)"
ham,"Sun cant come to earth but send luv as rays. cloud cant come to river but send luv as rain. I cant come to meet U, but can send my care as msg to U. Gud evng"
ham,"I walked an hour 2 c u! doesn??t that show I care y wont u believe im serious?"
ham,"It could work, we'll reach a consensus at the next meeting"
ham,"No I'm in the same boat. Still here at my moms. Check me out on yo. I'm half naked."
ham,"Will do, you gonna be at blake's all night? I might be able to get out of here a little early"
ham,"Havent shopping now lor i juz arrive only"
ham,"Awesome, that gonna be soon or later tonight?"
ham,"You give us back my id proof and  &lt;#&gt;  rs. We wont allow you to work. We will come to your home within days"
ham,"Mine here like all fr china then so noisy."
ham,"Wot about on wed nite I am 3 then but only til 9!"
ham,"Aight, tomorrow around  &lt;#&gt;  it is"
ham,"Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having you as a brother and role model."
ham,"Perhaps * is much easy give your account identification, so i will tomorrow at UNI"
ham,"Just taste fish curry :-P"
ham,"Alright omw, gotta change my order to a half8th"
ham,"Good morning, im suffering from fever and dysentry ..will not be able to come to office today."
ham,"Another month. I need chocolate weed and alcohol."
